ANNO;CODICE REGIONE;DENOMINAZIONE REGIONE;CODICE AZIENDA;DENOMINAZIONE AZIENDA;CODICE COMUNE;COMUNE;MASCHI;FEMMINE;TOTALE
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078093;PARENTI                                 ;1.067;1.082;2.149
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078094;PATERNO CALABRO                         ;712;674;1.386
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078095;PEDACE                                  ;977;929;1.906
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078096;PEDIVIGLIANO                            ;394;433;827
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078097;PIANE CRATI                             ;690;729;1.419
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078098;PIETRAFITTA                             ;623;654;1.277
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078099;PIETRAPAOLA                             ;544;582;1.126
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078100;PLATACI                                 ;376;364;740
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078101;PRAIA A MARE                            ;3.202;3.506;6.708
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078102;RENDE                                   ;17.345;18.130;35.475
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078103;ROCCA IMPERIALE                         ;1.644;1.677;3.321
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078104;ROGGIANO GRAVINA                        ;3.497;3.733;7.230
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078105;ROGLIANO                                ;2.908;2.874;5.782
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078106;ROSE                                    ;2.187;2.232;4.419
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078107;ROSETO CAPO SPULICO                     ;971;968;1.939
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078108;ROSSANO                                 ;18.159;18.565;36.724
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078109;ROTA GRECA                              ;582;547;1.129
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078110;ROVITO                                  ;1.578;1.558;3.136
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078111;SAN BASILE                              ;497;528;1.025
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078112;SAN BENEDETTO ULLANO                    ;768;773;1.541
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078113;SAN COSMO ALBANESE                      ;275;326;601
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078114;SAN DEMETRIO CORONE                     ;1.690;1.822;3.512
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078115;SAN DONATO DI NINEA                     ;636;680;1.316
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078116;SAN FILI                                ;1.353;1.339;2.692
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078117;SANGINETO                               ;651;668;1.319
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078118;SAN GIORGIO ALBANESE                    ;685;723;1.408
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078119;SAN GIOVANNI IN FIORE                   ;8.375;8.852;17.227
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078120;SAN LORENZO BELLIZZI                    ;318;322;640
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078121;SAN LORENZO DEL VALLO                   ;1.709;1.680;3.389
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078122;SAN LUCIDO                              ;2.956;3.080;6.036
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078123;SAN MARCO ARGENTANO                     ;3.654;3.737;7.391
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078124;SAN MARTINO DI FINITA                   ;528;546;1.074
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078125;SAN NICOLA ARCELLA                      ;1.008;980;1.988
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078126;SAN PIETRO IN AMANTEA                   ;251;259;510
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078127;SAN PIETRO IN GUARANO                   ;1.799;1.846;3.645
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078128;SAN SOSTI                               ;1.089;1.091;2.180
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078129;SANTA CATERINA ALBANESE                 ;601;612;1.213
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078130;SANTA DOMENICA TALAO                    ;627;624;1.251
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078131;SANT'AGATA DI ESARO                     ;925;931;1.856
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078132;SANTA MARIA DEL CEDRO                   ;2.426;2.513;4.939
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078133;SANTA SOFIA D'EPIRO                     ;1.240;1.329;2.569
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078134;SANTO STEFANO DI ROGLIANO               ;854;869;1.723
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078135;SAN VINCENZO LA COSTA                   ;1.078;1.089;2.167
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078136;SARACENA                                ;1.871;1.911;3.782
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078137;SCALA COELI                             ;462;529;991
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078138;SCALEA                                  ;5.523;5.474;10.997
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078139;SCIGLIANO                               ;612;628;1.240
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078140;SERRA D'AIELLO                          ;211;240;451
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078141;SERRA PEDACE                            ;483;495;978
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078142;SPEZZANO ALBANESE                       ;3.476;3.514;6.990
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078143;SPEZZANO DELLA SILA                     ;2.272;2.258;4.530
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078144;SPEZZANO PICCOLO                        ;997;1.056;2.053
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078145;TARSIA                                  ;1.045;1.018;2.063
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078146;TERRANOVA DA SIBARI                     ;2.522;2.522;5.044
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078147;TERRAVECCHIA                            ;372;397;769
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078148;TORANO CASTELLO                         ;2.294;2.323;4.617
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078149;TORTORA                                 ;3.027;3.172;6.199
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078150;TREBISACCE                              ;4.406;4.646;9.052
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078151;TRENTA                                  ;1.267;1.347;2.614
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078152;VACCARIZZO ALBANESE                     ;541;559;1.100
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078153;VERBICARO                               ;1.479;1.530;3.009
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078154;VILLAPIANA                              ;2.669;2.746;5.415
2016;180;CALABRIA             ;201; A.S.P. COSENZA ;078155;ZUMPANO                                 ;1.298;1.310;2.608
2016;180;CALABRIA             ;202;A.S.P. CROTONE;101001;BELVEDERE DI SPINELLO                   ;1.114;1.158;2.272
2016;180;CALABRIA             ;202;A.S.P. CROTONE;101002;CACCURI                                 ;786;844;1.630
2016;180;CALABRIA             ;202;A.S.P. CROTONE;101003;CARFIZZI                                ;343;333;676
2016;180;CALABRIA             ;202;A.S.P. CROTONE;101004;CASABONA                                ;1.265;1.412;2.677
2016;180;CALABRIA             ;202;A.S.P. CROTONE;101005;CASTELSILANO                            ;493;499;992
2016;180;CALABRIA             ;202;A.S.P. CROTONE;101006;CERENZIA                                ;560;587;1.147
2016;180;CALABRIA             ;202;A.S.P. CROTONE;101007;CIRO'                                   ;1.360;1.502;2.862
2016;180;CALABRIA             ;202;A.S.P. CROTONE;101008;CIRO' MARINA                            ;7.243;7.604;14.847
2016;180;CALABRIA             ;202;A.S.P. CROTONE;101009;COTRONEI                                ;2.662;2.838;5.500
2016;180;CALABRIA             ;202;A.S.P. CROTONE;101010;CROTONE                                 ;32.215;31.240;63.455
2016;180;CALABRIA             ;202;A.S.P. CROTONE;101011;CRUCOLI                                 ;1.477;1.587;3.064
2016;180;CALABRIA             ;202;A.S.P. CROTONE;101012;CUTRO                                   ;5.307;5.268;10.575
2016;180;CALABRIA             ;202;A.S.P. CROTONE;101013;ISOLA DI CAPO RIZZUTO                   ;9.413;8.305;17.718
2016;180;CALABRIA             ;202;A.S.P. CROTONE;101014;MELISSA                                 ;1.749;1.776;3.525
2016;180;CALABRIA             ;202;A.S.P. CROTONE;101015;MESORACA                                ;3.137;3.335;6.472
2016;180;CALABRIA             ;202;A.S.P. CROTONE;101016;PALLAGORIO                              ;590;621;1.211
2016;180;CALABRIA             ;202;A.S.P. CROTONE;101017;PETILIA POLICASTRO                      ;4.577;4.598;9.175
2016;180;CALABRIA             ;202;A.S.P. CROTONE;101018;ROCCABERNARDA                           ;1.696;1.711;3.407
2016;180;CALABRIA             ;202;A.S.P. CROTONE;101019;ROCCA DI NETO                           ;2.817;2.873;5.690
2016;180;CALABRIA             ;202;A.S.P. CROTONE;101020;SAN MAURO MARCHESATO                    ;1.040;1.079;2.119
2016;180;CALABRIA             ;202;A.S.P. CROTONE;101021;SAN NICOLA DELL'ALTO                    ;414;438;852
2016;180;CALABRIA             ;202;A.S.P. CROTONE;101022;SANTA SEVERINA                          ;1.027;1.080;2.107
2016;180;CALABRIA             ;202;A.S.P. CROTONE;101023;SAVELLI                                 ;621;644;1.265
2016;180;CALABRIA             ;202;A.S.P. CROTONE;101024;SCANDALE                                ;1.514;1.612;3.126
2016;180;CALABRIA             ;202;A.S.P. CROTONE;101025;STRONGOLI                               ;3.211;3.326;6.537
2016;180;CALABRIA             ;202;A.S.P. CROTONE;101026;UMBRIATICO                              ;419;420;839
2016;180;CALABRIA             ;202;A.S.P. CROTONE;101027;VERZINO                                 ;875;951;1.826
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079002;ALBI                                    ;463;482;945
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079003;AMARONI                                 ;900;927;1.827
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079004;AMATO                                   ;404;419;823
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079005;ANDALI                                  ;365;380;745
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079007;ARGUSTO                                 ;255;259;514
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079008;BADOLATO                                ;1.480;1.566;3.046
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079009;BELCASTRO                               ;710;703;1.413
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079011;BORGIA                                  ;3.756;3.891;7.647
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079012;BOTRICELLO                              ;2.559;2.695;5.254
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079017;CARAFFA DI CATANZARO                    ;927;913;1.840
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079018;CARDINALE                               ;1.018;1.095;2.113
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079020;CARLOPOLI                               ;748;767;1.515
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079023;CATANZARO                               ;43.052;47.188;90.240
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079024;CENADI                                  ;274;294;568
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079025;CENTRACHE                               ;185;206;391
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079027;CERVA                                   ;583;629;1.212
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079029;CHIARAVALLE CENTRALE                    ;2.684;2.976;5.660
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079030;CICALA                                  ;469;494;963
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079033;CONFLENTI                               ;711;697;1.408
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079034;CORTALE                                 ;1.004;1.081;2.085
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079036;CROPANI                                 ;2.361;2.443;4.804
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079039;CURINGA                                 ;3.315;3.446;6.761
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079042;DAVOLI                                  ;2.757;2.793;5.550
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079043;DECOLLATURA                             ;1.554;1.609;3.163
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079047;FALERNA                                 ;1.995;1.998;3.993
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079048;FEROLETO ANTICO                         ;1.094;1.065;2.159
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079052;FOSSATO SERRALTA                        ;301;289;590
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079055;GAGLIATO                                ;235;245;480
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079056;GASPERINA                               ;1.069;1.105;2.174
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079058;GIMIGLIANO                              ;1.644;1.697;3.341
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079059;GIRIFALCO                               ;2.862;3.043;5.905
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079060;GIZZERIA                                ;2.677;2.416;5.093
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079061;GUARDAVALLE                             ;2.158;2.346;4.504
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079063;ISCA SULLO IONIO                        ;835;813;1.648
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079065;JACURSO                                 ;280;343;623
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079068;MAGISANO                                ;599;631;1.230
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079069;MAIDA                                   ;2.286;2.337;4.623
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079071;MARCEDUSA                               ;220;219;439
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079072;MARCELLINARA                            ;1.090;1.191;2.281
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079073;MARTIRANO                               ;439;445;884
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079074;MARTIRANO LOMBARDO                      ;538;559;1.097
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079077;MIGLIERINA                              ;357;410;767
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079080;MONTAURO                                ;838;911;1.749
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079081;MONTEPAONE                              ;2.644;2.683;5.327
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079083;MOTTA SANTA LUCIA                       ;419;421;840
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079087;NOCERA TIRINESE                         ;2.330;2.412;4.742
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079088;OLIVADI                                 ;254;286;540
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079089;PALERMITI                               ;573;616;1.189
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079092;PENTONE                                 ;996;1.076;2.072
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079094;PETRIZZI                                ;562;574;1.136
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079095;PETRONA'                                ;1.257;1.337;2.594
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079096;PIANOPOLI                               ;1.294;1.315;2.609
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079099;PLATANIA                                ;1.035;1.099;2.134
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079108;SAN FLORO                               ;356;375;731
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079110;SAN MANGO D'AQUINO                      ;758;788;1.546
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079114;SAN PIETRO A MAIDA                      ;2.054;2.097;4.151
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079115;SAN PIETRO APOSTOLO                     ;835;841;1.676
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079116;SAN SOSTENE                             ;662;703;1.365
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079117;SANTA CATERINA DELLO IONIO              ;1.136;1.058;2.194
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079118;SANT'ANDREA APOSTOLO DELLO IONIO        ;937;963;1.900
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079122;SAN VITO SULLO IONIO                    ;860;966;1.826
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079123;SATRIANO                                ;1.673;1.756;3.429
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079126;SELLIA                                  ;239;288;527
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079127;SELLIA MARINA                           ;3.874;3.807;7.681
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079129;SERRASTRETTA                            ;1.544;1.605;3.149
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079130;SERSALE                                 ;2.252;2.353;4.605
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079131;SETTINGIANO                             ;1.610;1.547;3.157
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079133;SIMERI CRICHI                           ;2.347;2.358;4.705
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079134;SORBO SAN BASILE                        ;396;406;802
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079137;SOVERATO                                ;4.244;4.908;9.152
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079138;SOVERIA MANNELLI                        ;1.467;1.581;3.048
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079139;SOVERIA SIMERI                          ;766;787;1.553
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079142;SQUILLACE                               ;1.839;1.803;3.642
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079143;STALETTI                                ;1.199;1.207;2.406
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079146;TAVERNA                                 ;1.354;1.329;2.683
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079147;TIRIOLO                                 ;1.893;1.987;3.880
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079148;TORRE DI RUGGIERO                       ;473;542;1.015
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079151;VALLEFIORITA                            ;825;926;1.751
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079157;ZAGARISE                                ;792;836;1.628
2016;180;CALABRIA             ;203;A.S.P. CATANZARO;079160;LAMEZIA TERME                           ;34.781;36.110;70.891
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102001;ACQUARO                                 ;1.181;1.216;2.397
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102002;ARENA                                   ;720;741;1.461
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102003;BRIATICO                                ;2.261;1.942;4.203
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102004;BROGNATURO                              ;388;332;720
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102005;CAPISTRANO                              ;496;535;1.031
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102006;CESSANITI                               ;1.667;1.615;3.282
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102007;DASA'                                   ;579;603;1.182
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102008;DINAMI                                  ;1.027;1.076;2.103
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102009;DRAPIA                                  ;997;1.085;2.082
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102010;FABRIZIA                                ;1.058;1.116;2.174
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102011;FILADELFIA                              ;2.607;2.702;5.309
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102012;FILANDARI                               ;911;944;1.855
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102013;FILOGASO                                ;735;682;1.417
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102014;FRANCAVILLA ANGITOLA                    ;947;977;1.924
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102015;FRANCICA                                ;819;835;1.654
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102016;GEROCARNE                               ;1.112;1.079;2.191
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102017;IONADI                                  ;2.102;2.183;4.285
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102018;JOPPOLO                                 ;951;961;1.912
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102019;LIMBADI                                 ;1.817;1.848;3.665
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102020;MAIERATO                                ;1.081;1.117;2.198
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102021;MILETO                                  ;3.349;3.357;6.706
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102022;MONGIANA                                ;366;364;730
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102023;MONTEROSSO CALABRO                      ;834;856;1.690
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102024;NARDODIPACE                             ;652;625;1.277
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102025;NICOTERA                                ;3.116;3.076;6.192
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102026;PARGHELIA                               ;627;672;1.299
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102027;PIZZO                                   ;4.559;4.739;9.298
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102028;PIZZONI                                 ;538;582;1.120
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102029;POLIA                                   ;496;518;1.014
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102030;RICADI                                  ;2.456;2.482;4.938
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102031;ROMBIOLO                                ;2.288;2.261;4.549
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102032;SAN CALOGERO                            ;2.114;2.133;4.247
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102033;SAN COSTANTINO CALABRO                  ;1.068;1.146;2.214
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102034;SAN GREGORIO D'IPPONA                   ;1.312;1.268;2.580
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102035;SAN NICOLA DA CRISSA                    ;652;677;1.329
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102036;SANT'ONOFRIO                            ;1.510;1.557;3.067
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102037;SERRA SAN BRUNO                         ;3.370;3.328;6.698
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102038;SIMBARIO                                ;478;486;964
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102039;SORIANELLO                              ;588;592;1.180
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102040;SORIANO CALABRO                         ;1.164;1.227;2.391
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102041;SPADOLA                                 ;415;403;818
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102042;SPILINGA                                ;715;752;1.467
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102043;STEFANACONI                             ;1.227;1.246;2.473
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102044;TROPEA                                  ;3.055;3.307;6.362
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102045;VALLELONGA                              ;355;347;702
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102046;VAZZANO                                 ;502;549;1.051
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102047;VIBO VALENTIA                           ;16.410;17.332;33.742
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102048;ZACCANOPOLI                             ;357;384;741
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102049;ZAMBRONE                                ;880;889;1.769
2016;180;CALABRIA             ;204;A.S.P. VIBO VALENTIA;102050;ZUNGRI                                  ;976;990;1.966
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080001;AFRICO                                  ;1.553;1.484;3.037
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080002;AGNANA CALABRA                          ;282;268;550
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080003;ANOIA                                   ;1.031;1.148;2.179
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080004;ANTONIMINA                              ;665;636;1.301
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080005;ARDORE                                  ;2.519;2.611;5.130
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080006;BAGALADI                                ;475;550;1.025
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080007;BAGNARA CALABRA                         ;5.023;5.127;10.150
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080008;BENESTARE                               ;1.310;1.257;2.567
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080009;BIANCO                                  ;2.080;2.214;4.294
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080010;BIVONGI                                 ;682;697;1.379
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080011;BOVA                                    ;238;217;455
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080012;BOVALINO                                ;4.380;4.516;8.896
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080013;BOVA MARINA                             ;2.047;2.110;4.157
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080014;BRANCALEONE                             ;1.736;1.838;3.574
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080015;BRUZZANO ZEFFIRIO                       ;512;592;1.104
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080016;CALANNA                                 ;419;495;914
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080017;CAMINI                                  ;390;420;810
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080018;CAMPO CALABRO                           ;2.234;2.303;4.537
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080019;CANDIDONI                               ;197;208;405
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080020;CANOLO                                  ;359;363;722
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080021;CARAFFA DEL BIANCO                      ;250;278;528
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080022;CARDETO                                 ;748;843;1.591
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080023;CARERI                                  ;1.162;1.195;2.357
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080024;CASIGNANA                               ;360;401;761
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080025;CAULONIA                                ;3.503;3.575;7.078
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080026;CIMINA'                                 ;280;286;566
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080027;CINQUEFRONDI                            ;3.180;3.338;6.518
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080028;CITTANOVA                               ;5.003;5.335;10.338
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080029;CONDOFURI                               ;2.510;2.611;5.121
